subject_id,s_accession,query_id,q_accession,e_value,bitscore,bias,best_dmn_e_value,best_dmn_bitscore,best_dmn_bias,dne_exp,dne_reg,dne_clu,dne_ov,dne_env,dne_dom,dne_rep,dne_inc,s_description,cluster,tool,db
MH0028_GL0092920,-,cluster348,-,2.3e-22,87.5,1.8,2.7e-22,87.2,0.1,2.0,2,0,0,2,2,1,1,[gene]  locus=scaffold8485_4:11281:12747:+ [Complete] codon-table.11,348,hmmsearch,metahit_2014_pep
MH0253_GL0149608,-,cluster348,-,2.5000000000000002e-22,87.3,1.0,4.2000000000000006e-22,86.6,0.1,1.9,2,0,0,2,2,1,1,[gene]  locus=scaffold38477_9:2:1222:+ [Lack 5'-end] codon-table.11,348,hmmsearch,metahit_2014_pep
MH0204_GL0207852,-,cluster348,-,4.6e-22,86.5,0.1,1.2e-21,85.2,0.1,1.7,1,0,0,1,1,1,1,[gene]  locus=scaffold846_1:36971:38437:- [Complete] codon-table.11,348,hmmsearch,metahit_2014_pep
MH0024_GL0005453,-,cluster348,-,4.7e-22,86.5,0.2,4.7e-22,86.5,0.2,1.9,2,0,0,2,2,1,1,[gene]  locus=scaffold20121_2:59893:61359:- [Complete] codon-table.11,348,hmmsearch,metahit_2014_pep
MH0105_GL0011257,-,cluster348,-,4.7e-22,86.5,0.2,4.7e-22,86.5,0.2,1.9,2,0,0,2,2,1,1,[gene]  locus=scaffold3284_15:9777:11243:+ [Complete] codon-table.11,348,hmmsearch,metahit_2014_pep
MH0142_GL0031610,-,cluster348,-,5.3e-22,86.3,0.7,1.4000000000000002e-21,84.9,0.7,1.7,1,0,0,1,1,1,1,[gene]  locus=scaffold89944_3:18985:20451:- [Complete] codon-table.11,348,hmmsearch,metahit_2014_pep
MH0169_GL0131191,-,cluster348,-,1.3e-21,85.0,0.1,4.1e-21,83.4,0.1,1.9,1,0,0,1,1,1,1,[gene]  locus=scaffold101217_1:46508:47974:+ [Complete] codon-table.11,348,hmmsearch,metahit_2014_pep
MH0175_GL0057522,-,cluster348,-,4.9e-21,83.2,0.7,2.4e-20,81.0,0.6,2.1,2,0,0,2,2,1,1,[gene]  locus=scaffold89533_2:849:2300:+ [Complete] codon-table.11,348,hmmsearch,metahit_2014_pep
MH0031_GL0025155,-,cluster348,-,1.3000000000000001e-20,81.9,0.2,2.5e-20,80.9,0.2,1.4,1,0,0,1,1,1,1,[gene]  locus=scaffold21386_3:92:556:- [Lack 5'-end] codon-table.11,348,hmmsearch,metahit_2014_pep
MH0097_GL0058900,-,cluster348,-,2.9e-20,80.7,0.1,8.400000000000001e-20,79.3,0.1,1.8,1,0,0,1,1,1,1,[gene]  locus=scaffold33663_1:38790:40271:+ [Complete] codon-table.11,348,hmmsearch,metahit_2014_pep
MH0006_GL0215216,-,cluster348,-,4.8e-20,80.0,0.7,1.1000000000000002e-19,78.9,0.7,1.6,1,0,0,1,1,1,1,[gene]  locus=scaffold218008_2:10774:12252:+ [Complete] codon-table.11,348,hmmsearch,metahit_2014_pep
MH0290_GL0048945,-,cluster348,-,8.099999999999999e-20,79.3,0.5,1.8e-19,78.2,0.5,1.6,1,0,0,1,1,1,1,[gene]  locus=scaffold94338_6:2671:4149:+ [Complete] codon-table.11,348,hmmsearch,metahit_2014_pep
MH0064_GL0036422,-,cluster348,-,4.5e-16,67.3,4.0,8.300000000000001e-16,66.4,0.0,3.0,3,0,0,3,3,1,1,[gene]  locus=scaffold40579_1:1:1278:- [Lack 3'-end] codon-table.11,348,hmmsearch,metahit_2014_pep
MH0059_GL0006078,-,cluster348,-,2.2e-14,61.9,0.8,5.5e-14,60.6,0.1,2.1,2,0,0,2,2,1,1,[gene]  locus=scaffold84935_1:23245:24696:+ [Complete] codon-table.11,348,hmmsearch,metahit_2014_pep
MH0398_GL0105101,-,cluster348,-,1.9e-13,58.9,0.6,5.9e-13,57.3,0.6,1.9,1,0,0,1,1,1,1,[gene]  locus=scaffold149969_2:16392:17795:- [Complete] codon-table.11,348,hmmsearch,metahit_2014_pep
V1.UC1-0_GL0048283,-,cluster348,-,6.3e-13,57.2,1.3,1.9e-12,55.7,1.3,1.9,1,0,0,1,1,1,1,[gene]  locus=scaffold46965_2:10166:11572:- [Complete] codon-table.11,348,hmmsearch,metahit_2014_pep
MH0338_GL0056214,-,cluster348,-,2.3e-10,49.0,0.5,7.000000000000001e-10,47.5,0.5,1.9,1,0,0,1,1,1,1,[gene]  locus=scaffold113913_2:10127:11527:- [Complete] codon-table.11,348,hmmsearch,metahit_2014_pep
O2.UC54-2_GL0048695,-,cluster348,-,2.3e-10,49.0,0.5,7.000000000000001e-10,47.5,0.5,1.8,1,0,0,1,1,1,1,[gene]  locus=scaffold73091_1:21383:22783:+ [Complete] codon-table.11,348,hmmsearch,metahit_2014_pep
MH0416_GL0081421,-,cluster348,-,1.2e-06,37.1,0.5,1.4e-06,36.9,0.5,1.1,1,0,0,1,1,1,1,[gene]  locus=scaffold248_2:5805:5936:- [Lack 5'-end] codon-table.11,348,hmmsearch,metahit_2014_pep
MH0439_GL0116673,-,cluster348,-,2.7000000000000002e-05,32.8,0.1,3.1e-05,32.6,0.1,1.1,1,0,0,1,1,1,1,[gene]  locus=scaffold1266_1:3984:4130:- [Lack 5'-end] codon-table.11,348,hmmsearch,metahit_2014_pep
MH0319_GL0079837,-,cluster348,-,0.0006799999999999999,28.3,0.1,0.00078,28.1,0.1,1.1,1,0,0,1,1,1,1,[gene]  locus=scaffold4499_33:1:162:+ [Lack 5'-end] codon-table.11,348,hmmsearch,metahit_2014_pep
763536994-stool3_revised_scaffold4018_1_gene6533,-,cluster375a,-,4.5999999999999995e-63,219.1,0.6,1.1e-62,217.9,0.6,1.6,1,0,0,1,1,1,1,strand:+  start:4590 stop:5813 length:1224 start_codon:yes stop_codon:no gene_type:incomplete [Lack 3'-end] codon-table.11,375a,hmmsearch,metahit_2014_pep
MH0120_GL0068845,-,cluster375a,-,5.399999999999999e-63,218.9,1.2,1.1e-62,217.9,1.2,1.5,1,0,0,1,1,1,1,[gene]  locus=C1283447_1:394:2340:+ [Complete] codon-table.11,375a,hmmsearch,metahit_2014_pep
MH0077_GL0072261,-,cluster375a,-,8.499999999999999e-63,218.2,0.6,1.1e-62,217.8,0.6,1.1,1,0,0,1,1,1,1,[gene]  locus=scaffold9353_2:1:519:+ [Lack both ends] codon-table.11,375a,hmmsearch,metahit_2014_pep
MH0095_GL0050325,-,cluster375a,-,9e-63,218.1,1.1,9e-63,218.1,1.1,1.9,2,0,0,2,2,1,1,[gene]  locus=C1003303_1:4684:5748:+ [Lack 3'-end] codon-table.11,375a,hmmsearch,metahit_2014_pep
NOM019_GL0029934,-,cluster375a,-,1e-62,218.0,0.8,2.2e-62,216.9,0.8,1.6,1,0,0,1,1,1,1,[gene]  locus=C654584_1:2987:4933:+ [Complete] codon-table.11,375a,hmmsearch,metahit_2014_pep
MH0413_GL0135536,-,cluster375a,-,1.3e-62,217.6,0.8,1.3e-62,217.6,0.8,1.9,2,0,0,2,2,1,1,[gene]  locus=scaffold143833_1:3436:5379:- [Complete] codon-table.11,375a,hmmsearch,metahit_2014_pep
O2.UC1-1_GL0072150,-,cluster375a,-,1.5999999999999997e-62,217.3,0.6,3.8e-62,216.1,0.6,1.7,1,0,0,1,1,1,1,[gene]  locus=scaffold19115_2:999:2945:- [Complete] codon-table.11,375a,hmmsearch,metahit_2014_pep
763961826-stool2_revised_C698346_1_gene78348,-,cluster375a,-,1.9e-62,217.1,0.7,4.099999999999999e-62,216.0,0.7,1.6,1,0,0,1,1,1,1,strand:+  start:1638 stop:3584 length:1947 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11,375a,hmmsearch,metahit_2014_pep
675950834-stool1_revised_C814893_1_gene71381,-,cluster375a,-,2.1e-62,217.0,1.4,2.1e-62,217.0,1.4,1.6,2,0,0,2,2,1,1,strand:+  start:4934 stop:5824 length:891 start_codon:yes stop_codon:no gene_type:incomplete [Lack 3'-end] codon-table.11,375a,hmmsearch,metahit_2014_pep
MH0136_GL0000112,-,cluster375a,-,2.5e-62,216.7,0.7,6.9000000000000004e-62,215.3,0.7,1.8,1,0,0,1,1,1,1,[gene]  locus=C1259564_1:2065:4011:- [Complete] codon-table.11,375a,hmmsearch,metahit_2014_pep
MH0195_GL0054242,-,cluster375a,-,2.5e-62,216.7,1.1,5.700000000000001e-62,215.6,1.1,1.7,1,0,0,1,1,1,1,[gene]  locus=C1627992_1:3390:5336:- [Complete] codon-table.11,375a,hmmsearch,metahit_2014_pep
V1.CD9-0_GL0051156,-,cluster375a,-,2.5e-62,216.7,0.7,5.8999999999999995e-62,215.5,0.7,1.7,1,0,0,1,1,1,1,[gene]  locus=C754056_1:667:2613:- [Complete] codon-table.11,375a,hmmsearch,metahit_2014_pep
763678604-stool2_revised_scaffold14393_1_gene110546,-,cluster375a,-,2.7999999999999996e-62,216.6,0.5,5.799999999999999e-62,215.6,0.5,1.6,1,0,0,1,1,1,1,strand:-  start:779 stop:2725 length:1947 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11,375a,hmmsearch,metahit_2014_pep
763678604-stool2_revised_scaffold22501_1_gene152522,-,cluster375a,-,3.6e-62,216.2,0.4,7.299999999999999e-62,215.2,0.4,1.6,1,0,0,1,1,1,1,strand:-  start:638 stop:2584 length:1947 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11,375a,hmmsearch,metahit_2014_pep
MH0445_GL0047682,-,cluster375a,-,3.8999999999999995e-62,216.1,0.7,9.8e-62,214.8,0.7,1.7,1,0,0,1,1,1,1,[gene]  locus=C1843629_1:4403:5788:+ [Lack 3'-end] codon-table.11,375a,hmmsearch,metahit_2014_pep
V1.FI06_GL0230840,-,cluster375a,-,4.8e-62,215.8,0.7,1.3e-61,214.4,0.7,1.8,1,0,0,1,1,1,1,[gene]  locus=scaffold14374_1:2814:4760:+ [Complete] codon-table.11,375a,hmmsearch,metahit_2014_pep
V1.FI30_GL0086212,-,cluster375a,-,4.8e-62,215.8,1.5,1e-61,214.7,1.5,1.6,1,0,0,1,1,1,1,[gene]  locus=C1434676_1:1135:3081:+ [Complete] codon-table.11,375a,hmmsearch,metahit_2014_pep
MH0446_GL0207248,-,cluster375a,-,5e-62,215.7,0.5,1.1999999999999999e-61,214.6,0.5,1.7,1,0,0,1,1,1,1,[gene]  locus=C1774148_1:1901:3844:+ [Complete] codon-table.11,375a,hmmsearch,metahit_2014_pep
MH0358_GL0076305,-,cluster375a,-,5.400000000000001e-62,215.7,1.6,1.1999999999999999e-61,214.5,1.6,1.7,1,0,0,1,1,1,1,[gene]  locus=C916049_1:2807:4753:- [Complete] codon-table.11,375a,hmmsearch,metahit_2014_pep
MH0379_GL0138306,-,cluster375a,-,5.799999999999999e-62,215.5,0.8,1.1999999999999999e-61,214.5,0.8,1.6,1,0,0,1,1,1,1,[gene]  locus=C1279931_1:637:2583:- [Complete] codon-table.11,375a,hmmsearch,metahit_2014_pep
MH0297_GL0055867,-,cluster375a,-,5.799999999999999e-62,215.5,0.7,1.3e-61,214.4,0.7,1.6,1,0,0,1,1,1,1,[gene]  locus=C946681_1:2523:4469:- [Complete] codon-table.11,375a,hmmsearch,metahit_2014_pep
MH0409_GL0129297,-,cluster375a,-,6.399999999999999e-62,215.4,1.1,1.7e-61,214.1,1.1,1.8,1,0,0,1,1,1,1,[gene]  locus=scaffold117357_2:969:2912:+ [Complete] codon-table.11,375a,hmmsearch,metahit_2014_pep
MH0033_GL0005946,-,cluster375a,-,7.299999999999999e-62,215.2,0.9,1.6e-61,214.1,0.9,1.6,1,0,0,1,1,1,1,[gene]  locus=scaffold47970_1:3003:4949:+ [Complete] codon-table.11,375a,hmmsearch,metahit_2014_pep
MH0350_GL0030503,-,cluster375a,-,8.9e-62,215.0,1.2,2.3e-61,213.6,1.2,1.7,1,0,0,1,1,1,1,[gene]  locus=C1242055_1:2:1141:- [Lack 3'-end] codon-table.11,375a,hmmsearch,metahit_2014_pep
MH0148_GL0013501,-,cluster375a,-,1.3e-61,214.5,0.8,2.8e-61,213.3,0.8,1.6,1,0,0,1,1,1,1,[gene]  locus=scaffold78322_1:90:2036:+ [Complete] codon-table.11,375a,hmmsearch,metahit_2014_pep
MH0154_GL0120554,-,cluster375a,-,1.3e-61,214.5,1.1,3.3e-61,213.1,1.1,1.8,1,0,0,1,1,1,1,[gene]  locus=C1404417_1:2323:4269:- [Complete] codon-table.11,375a,hmmsearch,metahit_2014_pep
MH0105_GL0047480,-,cluster375a,-,2.1e-61,213.8,1.0,5e-61,212.5,1.0,1.7,1,0,0,1,1,1,1,[gene]  locus=scaffold1014_1:3999:5855:+ [Lack 3'-end] codon-table.11,375a,hmmsearch,metahit_2014_pep
O2.UC38-1_GL0144643,-,cluster375a,-,2.1e-61,213.7,0.5,5.4e-61,212.4,0.5,1.7,1,0,0,1,1,1,1,[gene]  locus=C1315509_1:1877:3823:- [Complete] codon-table.11,375a,hmmsearch,metahit_2014_pep
MH0100_GL0100930,-,cluster375a,-,2.5e-61,213.5,1.7,5.2e-61,212.5,1.7,1.6,1,0,0,1,1,1,1,[gene]  locus=C1657075_1:676:2619:- [Complete] codon-table.11,375a,hmmsearch,metahit_2014_pep
MH0039_GL0018307,-,cluster375a,-,2.9999999999999994e-61,213.3,1.5,6.3e-61,212.2,1.5,1.6,1,0,0,1,1,1,1,[gene]  locus=scaffold66015_3:2669:4612:+ [Complete] codon-table.11,375a,hmmsearch,metahit_2014_pep
MH0173_GL0108998,-,cluster375a,-,3.6e-61,213.0,1.0,5.2999999999999993e-61,212.5,1.0,1.3,1,0,0,1,1,1,1,[gene]  locus=scaffold46377_2:2:643:- [Lack 3'-end] codon-table.11,375a,hmmsearch,metahit_2014_pep
159814214-stool2_revised_C702386_1_gene67518,-,cluster375a,-,4.2e-61,212.8,0.9,8.299999999999999e-61,211.8,0.9,1.5,1,0,0,1,1,1,1,strand:-  start:1 stop:1635 length:1635 start_codon:yes stop_codon:no gene_type:incomplete [Lack 3'-end] codon-table.11,375a,hmmsearch,metahit_2014_pep
158337416-stool1_revised_C1265536_1_gene36068,-,cluster375a,-,5.999999999999999e-61,212.3,0.4,1.4999999999999998e-60,211.0,0.4,1.8,1,0,0,1,1,1,1,strand:+  start:133 stop:2079 length:1947 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11,375a,hmmsearch,metahit_2014_pep
159166850-stool1_revised_C1063521_1_gene104931,-,cluster375a,-,6.9e-61,212.1,0.4,1.9e-60,210.6,0.4,1.8,1,0,0,1,1,1,1,strand:+  start:1580 stop:3526 length:1947 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11,375a,hmmsearch,metahit_2014_pep
MH0151_GL0032828,-,cluster375a,-,1.8e-60,210.8,0.6,3.3999999999999995e-60,209.9,0.6,1.5,1,0,0,1,1,1,1,[gene]  locus=scaffold73149_3:869:1729:+ [Lack 3'-end] codon-table.11,375a,hmmsearch,metahit_2014_pep
MH0361_GL0034084,-,cluster375a,-,2.1e-60,210.5,0.4,4.8999999999999993e-60,209.3,0.4,1.7,1,0,0,1,1,1,1,[gene]  locus=scaffold44043_1:1273:3219:- [Complete] codon-table.11,375a,hmmsearch,metahit_2014_pep
V1.CD50-0_GL0089199,-,cluster375a,-,2.1e-60,210.5,0.9,4.799999999999999e-60,209.4,0.9,1.6,1,0,0,1,1,1,1,[gene]  locus=C1666180_1:1602:3548:+ [Complete] codon-table.11,375a,hmmsearch,metahit_2014_pep
MH0321_GL0128022,-,cluster375a,-,5e-60,209.3,0.5,1.1999999999999999e-59,208.1,0.5,1.7,1,0,0,1,1,1,1,[gene]  locus=C1286438_1:1161:3107:- [Complete] codon-table.11,375a,hmmsearch,metahit_2014_pep
MH0418_GL0027846,-,cluster375a,-,8e-60,208.7,1.6,2e-59,207.4,1.6,1.7,1,0,0,1,1,1,1,[gene]  locus=C1585672_1:393:2339:- [Complete] codon-table.11,375a,hmmsearch,metahit_2014_pep
159227541-stool3_revised_scaffold17145_1_gene855,-,cluster375a,-,8.699999999999999e-60,208.5,1.0,1.6999999999999999e-59,207.6,1.0,1.5,1,0,0,1,1,1,1,strand:+  start:4537 stop:5562 length:1026 start_codon:yes stop_codon:no gene_type:incomplete [Lack 3'-end] codon-table.11,375a,hmmsearch,metahit_2014_pep
O2.UC35-1_GL0182566,-,cluster375a,-,4.6e-59,206.2,0.5,1.1e-58,205.0,0.5,1.7,1,0,0,1,1,1,1,[gene]  locus=scaffold62080_1:2068:4014:- [Complete] codon-table.11,375a,hmmsearch,metahit_2014_pep
O2.UC52-0_GL0041703,-,cluster375a,-,5.9e-41,148.0,0.7,9.1e-41,147.4,0.1,1.6,2,0,0,2,2,1,1,[gene]  locus=scaffold2564_4:1332:2135:+ [Lack 3'-end] codon-table.11,375a,hmmsearch,metahit_2014_pep
O2.UC27-2_GL0084545,-,cluster375a,-,1.6e-40,146.7,1.2,5.9000000000000005e-40,144.8,0.2,2.2,2,0,0,2,2,1,1,[gene]  locus=C943337_1:1970:3793:- [Complete] codon-table.11,375a,hmmsearch,metahit_2014_pep
O2.UC38-1_GL0156298,-,cluster375a,-,4.4e-40,145.2,0.1,5.2e-40,145.0,0.1,1.1,1,0,0,1,1,1,1,[gene]  locus=scaffold93802_1:1:330:- [Lack 3'-end] codon-table.11,375a,hmmsearch,metahit_2014_pep
MH0433_GL0234151,-,cluster375a,-,5e-40,145.0,0.2,9.699999999999999e-40,144.1,0.2,1.5,1,0,0,1,1,1,1,[gene]  locus=scaffold15212_1:3:1100:- [Lack 3'-end] codon-table.11,375a,hmmsearch,metahit_2014_pep
MH0206_GL0043942,-,cluster375a,-,7.7e-40,144.4,0.2,1.6e-39,143.4,0.2,1.5,1,0,0,1,1,1,1,[gene]  locus=C1965986_1:3:1100:- [Lack 3'-end] codon-table.11,375a,hmmsearch,metahit_2014_pep
O2.UC2-1_GL0184831,-,cluster375a,-,1.1e-39,143.9,0.3,2.3999999999999995e-39,142.9,0.3,1.5,1,0,0,1,1,1,1,[gene]  locus=scaffold128341_1:49:1191:+ [Lack 3'-end] codon-table.11,375a,hmmsearch,metahit_2014_pep
MH0046_GL0004072,-,cluster375a,-,2e-39,143.1,0.1,2.7e-39,142.7,0.1,1.2,1,0,0,1,1,1,1,[gene]  locus=C855887_1:3:476:- [Lack 3'-end] codon-table.11,375a,hmmsearch,metahit_2014_pep
160178356-stool1_revised_scaffold2507_1_gene34147,-,cluster375a,-,2.2e-39,143.0,0.1,4.6999999999999996e-39,141.9,0.1,1.5,1,0,0,1,1,1,1,strand:+  start:2643 stop:4442 length:1800 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11,375a,hmmsearch,metahit_2014_pep
159247771-stool2_revised_C445263_1_gene11536,-,cluster375a,-,1.3999999999999997e-38,140.4,0.3,4.2e-38,138.9,0.3,1.8,1,0,0,1,1,1,1,strand:-  start:2 stop:1000 length:999 start_codon:no stop_codon:no gene_type:incomplete [Lack both ends] codon-table.11,375a,hmmsearch,metahit_2014_pep
763536994-stool1_revised_scaffold21698_1_gene16282,-,cluster375a,-,1.6999999999999998e-38,140.2,0.1,4e-38,138.9,0.1,1.6,1,0,0,1,1,1,1,strand:-  start:2 stop:1390 length:1389 start_codon:yes stop_codon:no gene_type:incomplete [Lack 3'-end] codon-table.11,375a,hmmsearch,metahit_2014_pep
MH0454_GL0193594,-,cluster375a,-,1.6999999999999998e-38,140.1,0.2,3.3e-38,139.2,0.2,1.5,1,0,0,1,1,1,1,[gene]  locus=C1998765_1:3:602:- [Lack both ends] codon-table.11,375a,hmmsearch,metahit_2014_pep
160178356-stool1_revised_scaffold10211_1_gene74118,-,cluster375a,-,1.9e-38,140.0,0.1,4.0999999999999993e-38,138.9,0.1,1.6,1,0,0,1,1,1,1,strand:+  start:1369 stop:3168 length:1800 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11,375a,hmmsearch,metahit_2014_pep
O2.UC11-1_GL0063438,-,cluster375a,-,3.9e-38,139.0,0.2,5e-38,138.6,0.2,1.2,1,0,0,1,1,1,1,[gene]  locus=scaffold44115_2:337:792:+ [Lack 3'-end] codon-table.11,375a,hmmsearch,metahit_2014_pep
O2.UC51-2_GL0094410,-,cluster375a,-,4e-38,139.0,0.0,8.4e-38,137.9,0.0,1.5,1,0,0,1,1,1,1,[gene]  locus=scaffold139731_2:3972:5372:+ [Lack 3'-end] codon-table.11,375a,hmmsearch,metahit_2014_pep
765074482-stool1_revised_scaffold43232_2_gene73858,-,cluster375a,-,7.099999999999999e-38,138.1,0.3,1.4e-37,137.2,0.3,1.4,1,0,0,1,1,1,1,strand:+  start:1876 stop:3405 length:1530 start_codon:yes stop_codon:no gene_type:incomplete [Lack 3'-end] codon-table.11,375a,hmmsearch,metahit_2014_pep
MH0097_GL0089928,-,cluster375a,-,2e-37,136.7,0.3,4.899999999999999e-37,135.4,0.3,1.7,1,0,0,1,1,1,1,[gene]  locus=scaffold77533_1:352:2181:- [Complete] codon-table.11,375a,hmmsearch,metahit_2014_pep
MH0280_GL0218841,-,cluster375a,-,3.1e-37,136.1,0.1,7.9e-37,134.8,0.1,1.7,1,0,0,1,1,1,1,[gene]  locus=C1485407_1:2920:4755:- [Complete] codon-table.11,375a,hmmsearch,metahit_2014_pep
764588959-stool1_revised_scaffold38142_1_gene23305,-,cluster375a,-,4.3e-37,135.6,1.7,4.6999999999999995e-37,135.5,0.3,1.8,2,0,0,2,2,1,1,strand:-  start:1 stop:1557 length:1557 start_codon:yes stop_codon:no gene_type:incomplete [Lack 3'-end] codon-table.11,375a,hmmsearch,metahit_2014_pep
MH0196_GL0232410,-,cluster375a,-,1.1999999999999998e-35,130.9,0.2,3.3999999999999997e-35,129.5,0.2,1.8,1,0,0,1,1,1,1,[gene]  locus=C1990232_1:1968:3782:+ [Complete] codon-table.11,375a,hmmsearch,metahit_2014_pep
764487809-stool2_revised_scaffold33195_1_gene122082,-,cluster375a,-,1.3e-29,111.6,0.1,2.1e-29,110.9,0.1,1.3,1,0,0,1,1,1,1,strand:-  start:3 stop:575 length:573 start_codon:no stop_codon:no gene_type:incomplete [Lack both ends] codon-table.11,375a,hmmsearch,metahit_2014_pep
763860675-stool2_revised_C903361_1_gene50676,-,cluster375a,-,1.9e-22,88.6,0.6,3.2e-22,87.8,0.1,1.6,2,0,0,2,2,1,1,strand:+  start:3 stop:731 length:729 start_codon:no stop_codon:no gene_type:incomplete [Lack both ends] codon-table.11,375a,hmmsearch,metahit_2014_pep
MH0390_GL0065040,-,cluster375a,-,1.1e-15,66.9,1.1,1.9e-15,66.0,0.2,1.9,2,0,0,2,2,1,1,[gene]  locus=scaffold140355_9:1:726:+ [Lack both ends] codon-table.11,375a,hmmsearch,metahit_2014_pep
V1.CD25-4_GL0013164,-,cluster375a,-,1.8e-08,43.6,0.0,4e-08,42.5,0.0,1.6,1,0,0,1,1,1,1,[gene]  locus=C841575_1:1:648:+ [Lack both ends] codon-table.11,375a,hmmsearch,metahit_2014_pep
MH0142_GL0005186,-,cluster375a,-,5e-05,32.6,0.1,6.9e-05,32.1,0.1,1.2,1,0,0,1,1,1,1,[gene]  locus=scaffold2467_3:887:1033:+ [Lack 3'-end] codon-table.11,375a,hmmsearch,metahit_2014_pep
MH0134_GL0073515,-,cluster406b,-,8.5e-09,44.6,0.3,1.8999999999999998e-08,43.5,0.3,1.6,1,0,0,1,1,1,1,[gene]  locus=scaffold70513_1:6862:7440:+ [Complete] codon-table.11,406b,hmmsearch,metahit_2014_pep
MH0027_GL0016045,-,cluster406b,-,1.7e-06,37.1,4.3,3.6000000000000003e-06,36.1,4.3,1.5,1,0,0,1,1,1,1,[gene]  locus=scaffold8844_52:320:826:- [Lack 5'-end] codon-table.11,406b,hmmsearch,metahit_2014_pep
MH0382_GL0183740,-,cluster406b,-,3.2e-05,33.1,4.5,7.4e-05,31.9,4.5,1.7,1,0,0,1,1,1,1,[gene]  locus=scaffold87375_3:306:806:- [Complete] codon-table.11,406b,hmmsearch,metahit_2014_pep
V1.UC24-0_GL0035584,-,cluster406b,-,4.5e-05,32.6,3.3,0.00011,31.4,3.3,1.7,1,0,0,1,1,1,1,[gene]  locus=scaffold57370_32:1638:2045:+ [Lack 3'-end] codon-table.11,406b,hmmsearch,metahit_2014_pep
V1.UC64-0_GL0133056,-,cluster406b,-,7.4e-05,31.9,4.5,7.4e-05,31.9,4.5,1.9,2,0,0,2,2,1,1,[gene]  locus=scaffold72196_11:3017:3517:- [Complete] codon-table.11,406b,hmmsearch,metahit_2014_pep
MH0128_GL0005489,-,cluster406b,-,8e-05,31.8,4.2,0.00018999999999999998,30.6,4.2,1.7,1,0,0,1,1,1,1,[gene]  locus=scaffold55930_2:10368:10868:- [Complete] codon-table.11,406b,hmmsearch,metahit_2014_pep
MH0211_GL0055770,-,cluster406b,-,0.00013000000000000002,31.1,2.2,0.00035,29.7,2.2,1.7,1,0,0,1,1,1,1,[gene]  locus=scaffold79474_1:69686:70186:- [Complete] codon-table.11,406b,hmmsearch,metahit_2014_pep
MH0147_GL0072348,-,cluster406b,-,0.00014,31.0,3.3,0.00014,31.0,3.3,1.9,2,0,0,2,2,1,1,[gene]  locus=scaffold1480_15:349:849:- [Complete] codon-table.11,406b,hmmsearch,metahit_2014_pep
MH0154_GL0087342,-,cluster406b,-,0.00014,31.0,3.3,0.00014,31.0,3.3,1.8,2,0,0,2,2,1,1,[gene]  locus=scaffold75448_4:13600:14100:+ [Complete] codon-table.11,406b,hmmsearch,metahit_2014_pep
MH0260_GL0159706,-,cluster406b,-,0.00018999999999999998,30.6,4.2,0.00018999999999999998,30.6,4.2,1.9,2,0,0,2,2,1,1,[gene]  locus=scaffold13642_16:1278:1778:+ [Complete] codon-table.11,406b,hmmsearch,metahit_2014_pep
N075A_GL0122450,-,cluster406b,-,0.00035,29.7,2.2,0.00035,29.7,2.2,2.0,2,0,0,2,2,1,1,[gene]  locus=scaffold38863_4:1695:2195:+ [Complete] codon-table.11,406b,hmmsearch,metahit_2014_pep
T2D-63A_GL0080874,-,cluster502,-,3.9e-35,128.2,0.7,1.7e-34,126.2,0.9,1.9,2,0,0,2,2,1,1,[gene]  locus=scaffold28238_3:1:519:+ [Lack both ends] codon-table.11,502,hmmsearch,metahit_2014_pep
765094712-stool2_revised_C458790_1_gene12139,-,cluster502,-,6.999999999999999e-35,127.4,0.9,1.8e-34,126.0,0.9,1.8,1,0,0,1,1,1,1,strand:+  start:371 stop:1621 length:1251 start_codon:yes stop_codon:no gene_type:incomplete [Lack 3'-end] codon-table.11,502,hmmsearch,metahit_2014_pep
O2.UC29-1_GL0029605,-,cluster502,-,7.3e-35,127.3,1.0,2.1e-34,125.8,1.0,1.9,1,0,0,1,1,1,1,[gene]  locus=scaffold70525_1:2:1570:+ [Lack 5'-end] codon-table.11,502,hmmsearch,metahit_2014_pep
SZEY-08A_GL0063865,-,cluster502,-,1.2e-34,126.6,0.9,3.4e-34,125.2,0.9,1.9,1,0,0,1,1,1,1,[gene]  locus=scaffold46467_3:639:2621:+ [Complete] codon-table.11,502,hmmsearch,metahit_2014_pep
O2.UC48-2_GL0132884,-,cluster502,-,1.4999999999999998e-34,126.3,0.9,2.8999999999999998e-34,125.4,0.9,1.5,1,0,0,1,1,1,1,[gene]  locus=scaffold24400_2:2:589:- [Lack both ends] codon-table.11,502,hmmsearch,metahit_2014_pep
DOM013_GL0105508,-,cluster502,-,2.2999999999999997e-34,125.7,1.2,4.599999999999999e-34,124.7,1.2,1.6,1,0,0,1,1,1,1,[gene]  locus=scaffold64129_1:3:1007:- [Lack both ends] codon-table.11,502,hmmsearch,metahit_2014_pep
